order_id,order_date,shift,zone,order_priority,items_count,picker_experience,distance_travelled,congestion_level,equipment_available,picking_time,packing_time,total_time,target_time,delayed,order_month,order_quarter,order_day_of_week,is_weekend,time_ratio,time_over_target,workload_index,is_experienced,is_high_congestion,equipment_penalty,pick_time_per_item
ORD-04175,2025-03-31 21:24:26.933386,Evening,B,Medium,49,3,148.5,Low,True,41.59,20.06,61.65,45,1,3,1,0,0,1.37,16.65,72.76,0,0,0,0.849
ORD-04176,2025-04-01 00:01:43.700740,Evening,D,Medium,16,6,174.0,Medium,True,14.68,7.99,22.67,45,0,4,2,1,0,0.5038,-22.33,27.84,0,0,0,0.918
ORD-04177,2025-04-01 02:39:00.468093,Evening,B,High,26,8,178.2,Medium,True,23.58,15.5,39.08,38,1,4,2,1,0,1.0284,1.08,46.33,1,0,0,0.907
ORD-04178,2025-04-01 05:16:17.235447,Evening,A,Low,29,10,112.7,Low,True,11.57,16.63,28.2,55,0,4,2,1,0,0.5127,-26.8,32.68,1,0,0,0.399
ORD-04179,2025-04-01 07:53:34.002800,Evening,B,Low,32,9,151.7,High,True,28.24,18.23,46.47,55,0,4,2,1,0,0.8449,-8.53,48.54,1,1,0,0.882
ORD-04180,2025-04-01 10:30:50.770154,Morning,D,Medium,44,4,76.3,Low,True,24.38,16.49,40.87,45,0,4,2,1,0,0.9082,-4.13,33.57,0,0,0,0.554
ORD-04181,2025-04-01 13:08:07.537507,Morning,B,Medium,6,10,144.8,Low,True,3.0,3.4,6.4,45,0,4,2,1,0,0.1422,-38.6,8.69,1,0,0,0.5
ORD-04182,2025-04-01 15:45:24.304860,Morning,B,Low,27,10,138.8,Low,True,17.26,18.48,35.74,55,0,4,2,1,0,0.6498,-19.26,37.48,1,0,0,0.639
ORD-04183,2025-04-01 18:22:41.072214,Evening,C,High,11,6,136.4,Low,True,13.86,6.77,20.63,38,0,4,2,1,0,0.5429,-17.37,15.0,0,0,0,1.26
ORD-04184,2025-04-01 20:59:57.839567,Night,E,Low,38,3,133.7,Low,True,27.45,16.19,43.64,55,1,4,2,1,0,0.7935,-11.36,50.81,0,0,0,0.722
ORD-04185,2025-04-01 23:37:14.606921,Evening,D,Urgent,30,8,170.5,Low,False,15.91,25.41,41.32,28,1,4,2,1,0,1.4757,13.32,51.15,1,0,1,0.53
ORD-04186,2025-04-02 02:14:31.374274,Evening,A,High,38,2,114.6,Low,True,31.15,18.24,49.39,38,1,4,2,2,0,1.2997,11.39,43.55,0,0,0,0.82
ORD-04187,2025-04-02 04:51:48.141628,Night,E,Medium,46,4,224.4,Medium,True,42.07,24.12,66.19,45,1,4,2,2,0,1.4709,21.19,103.22,0,0,0,0.915
ORD-04188,2025-04-02 07:29:04.908981,Morning,D,High,40,6,172.7,Low,True,23.15,18.91,42.06,38,1,4,2,2,0,1.1068,4.06,69.08,0,0,0,0.579
ORD-04189,2025-04-02 10:06:21.676335,Morning,D,High,43,9,117.9,Medium,True,24.34,26.67,51.01,38,1,4,2,2,0,1.3424,13.01,50.7,1,0,0,0.566
ORD-04190,2025-04-02 12:43:38.443688,Night,C,Medium,41,10,175.9,High,True,30.51,16.62,47.13,45,1,4,2,2,0,1.0473,2.13,72.12,1,1,0,0.744
ORD-04191,2025-04-02 15:20:55.211042,Night,A,Medium,32,9,189.8,High,True,20.46,18.1,38.56,45,0,4,2,2,0,0.8569,-6.44,60.74,1,1,0,0.639
ORD-04192,2025-04-02 17:58:11.978395,Evening,D,High,20,5,164.8,Low,True,13.93,15.28,29.21,38,0,4,2,2,0,0.7687,-8.79,32.96,0,0,0,0.696
ORD-04193,2025-04-02 20:35:28.745749,Morning,C,Low,17,1,109.8,Low,True,18.71,10.61,29.32,55,0,4,2,2,0,0.5331,-25.68,18.67,0,0,0,1.101
ORD-04194,2025-04-02 23:12:45.513102,Night,B,Medium,19,8,239.5,Medium,True,24.0,11.88,35.88,45,1,4,2,2,0,0.7973,-9.12,45.5,1,0,0,1.263
ORD-04195,2025-04-03 01:50:02.280456,Night,A,Low,31,9,175.6,Low,True,16.98,18.72,35.7,55,1,4,2,3,0,0.6491,-19.3,54.44,1,0,0,0.548
ORD-04196,2025-04-03 04:27:19.047809,Evening,A,Medium,41,5,100.1,Medium,True,20.62,22.47,43.09,45,0,4,2,3,0,0.9576,-1.91,41.04,0,0,0,0.503
ORD-04197,2025-04-03 07:04:35.815163,Morning,C,High,19,6,158.4,Medium,True,12.4,8.41,20.81,38,0,4,2,3,0,0.5476,-17.19,30.1,0,0,0,0.653
ORD-04198,2025-04-03 09:41:52.582516,Evening,A,Low,29,9,141.2,Low,True,18.05,16.52,34.57,55,0,4,2,3,0,0.6285,-20.43,40.95,1,0,0,0.622
ORD-04199,2025-04-03 12:19:09.349869,Night,C,Medium,21,2,150.3,Low,True,21.88,15.95,37.83,45,0,4,2,3,0,0.8407,-7.17,31.56,0,0,0,1.042
ORD-04200,2025-04-03 14:56:26.117223,Night,D,High,31,9,102.3,High,True,19.03,18.16,37.19,38,1,4,2,3,0,0.9787,-0.81,31.71,1,1,0,0.614
ORD-04201,2025-04-03 17:33:42.884576,Evening,B,Medium,41,6,152.2,Medium,True,33.95,24.96,58.91,45,1,4,2,3,0,1.3091,13.91,62.4,0,0,0,0.828
ORD-04202,2025-04-03 20:10:59.651930,Evening,A,Low,21,7,116.7,Medium,True,13.46,14.56,28.02,55,0,4,2,3,0,0.5095,-26.98,24.51,1,0,0,0.641
ORD-04203,2025-04-03 22:48:16.419283,Evening,A,Medium,20,2,136.0,Medium,True,22.38,14.53,36.91,45,0,4,2,3,0,0.8202,-8.09,27.2,0,0,0,1.119
ORD-04204,2025-04-04 01:25:33.186637,Evening,B,Urgent,11,7,165.5,Medium,True,12.34,5.75,18.09,28,0,4,2,4,0,0.6461,-9.91,18.21,1,0,0,1.122
ORD-04205,2025-04-04 04:02:49.953990,Evening,D,High,25,3,130.9,Low,True,16.43,14.83,31.26,38,1,4,2,4,0,0.8226,-6.74,32.72,0,0,0,0.657
ORD-04206,2025-04-04 06:40:06.721344,Morning,C,Medium,23,6,138.4,Medium,False,19.48,16.57,36.05,45,1,4,2,4,0,0.8011,-8.95,31.83,0,0,1,0.847
ORD-04207,2025-04-04 09:17:23.488697,Morning,E,High,9,6,182.8,Low,True,13.03,11.04,24.07,38,1,4,2,4,0,0.6334,-13.93,16.45,0,0,0,1.448
ORD-04208,2025-04-04 11:54:40.256051,Night,E,High,49,10,114.5,Medium,True,21.49,24.39,45.88,38,1,4,2,4,0,1.2074,7.88,56.1,1,0,0,0.439
ORD-04209,2025-04-04 14:31:57.023404,Morning,A,High,43,7,124.1,Low,True,23.79,23.79,47.58,38,1,4,2,4,0,1.2521,9.58,53.36,1,0,0,0.553
ORD-04210,2025-04-04 17:09:13.790758,Morning,D,High,15,6,99.8,High,True,16.29,11.62,27.91,38,1,4,2,4,0,0.7345,-10.09,14.97,0,1,0,1.086
ORD-04211,2025-04-04 19:46:30.558111,Night,C,High,48,5,117.1,Medium,True,28.91,26.91,55.82,38,1,4,2,4,0,1.4689,17.82,56.21,0,0,0,0.602
ORD-04212,2025-04-04 22:23:47.325465,Evening,C,High,14,4,155.2,Low,True,18.23,8.67,26.9,38,0,4,2,4,0,0.7079,-11.1,21.73,0,0,0,1.302
ORD-04213,2025-04-05 01:01:04.092818,Morning,B,Medium,21,7,175.6,Medium,True,25.62,14.45,40.07,45,0,4,2,5,1,0.8904,-4.93,36.88,1,0,0,1.22
ORD-04214,2025-04-05 03:38:20.860172,Morning,B,Low,7,9,117.8,Medium,False,9.45,7.37,16.82,55,0,4,2,5,1,0.3058,-38.18,8.25,1,0,1,1.35
ORD-04215,2025-04-05 06:15:37.627525,Night,D,Low,31,6,174.4,Medium,True,21.78,17.2,38.98,55,0,4,2,5,1,0.7087,-16.02,54.06,0,0,0,0.703
ORD-04216,2025-04-05 08:52:54.394878,Evening,C,Medium,25,7,154.2,Low,True,17.87,11.73,29.6,45,0,4,2,5,1,0.6578,-15.4,38.55,1,0,0,0.715
ORD-04217,2025-04-05 11:30:11.162232,Evening,B,Urgent,14,4,94.7,Medium,True,18.77,8.1,26.87,28,0,4,2,5,1,0.9596,-1.13,13.26,0,0,0,1.341
ORD-04218,2025-04-05 14:07:27.929585,Evening,A,High,15,6,157.0,Medium,True,13.68,10.28,23.96,38,0,4,2,5,1,0.6305,-14.04,23.55,0,0,0,0.912
ORD-04219,2025-04-05 16:44:44.696939,Morning,C,High,47,6,197.8,Low,True,32.9,24.09,56.99,38,1,4,2,5,1,1.4997,18.99,92.97,0,0,0,0.7
ORD-04220,2025-04-05 19:22:01.464292,Evening,D,High,35,7,74.3,Medium,True,13.21,15.74,28.95,38,1,4,2,5,1,0.7618,-9.05,26.0,1,0,0,0.377
ORD-04221,2025-04-05 21:59:18.231646,Morning,C,Urgent,8,4,230.2,Low,True,12.61,8.63,21.24,28,0,4,2,5,1,0.7586,-6.76,18.42,0,0,0,1.576
ORD-04222,2025-04-06 00:36:34.998999,Evening,A,High,7,4,125.6,High,True,13.78,10.27,24.05,38,0,4,2,6,1,0.6329,-13.95,8.79,0,1,0,1.969
ORD-04223,2025-04-06 03:13:51.766353,Morning,B,Medium,4,4,84.0,High,True,10.64,3.66,14.3,45,0,4,2,6,1,0.3178,-30.7,3.36,0,1,0,2.66
ORD-04224,2025-04-06 05:51:08.533706,Morning,D,Medium,13,5,155.5,Low,True,13.26,10.32,23.58,45,1,4,2,6,1,0.524,-21.42,20.22,0,0,0,1.02
ORD-04225,2025-04-06 08:28:25.301060,Morning,D,Medium,37,3,183.2,Low,True,23.0,22.26,45.26,45,1,4,2,6,1,1.0058,0.26,67.78,0,0,0,0.622
ORD-04226,2025-04-06 11:05:42.068413,Night,A,Low,4,2,138.8,Low,True,8.19,4.73,12.92,55,0,4,2,6,1,0.2349,-42.08,5.55,0,0,0,2.047
ORD-04227,2025-04-06 13:42:58.835767,Morning,C,Medium,13,6,162.5,High,True,20.39,11.24,31.63,45,1,4,2,6,1,0.7029,-13.37,21.12,0,1,0,1.568
ORD-04228,2025-04-06 16:20:15.603120,Morning,B,Medium,3,9,234.8,Low,True,6.42,8.41,14.83,45,0,4,2,6,1,0.3296,-30.17,7.04,1,0,0,2.14
ORD-04229,2025-04-06 18:57:32.370474,Morning,C,Low,33,1,158.2,Medium,True,33.73,20.5,54.23,55,0,4,2,6,1,0.986,-0.77,52.21,0,0,0,1.022
ORD-04230,2025-04-06 21:34:49.137827,Evening,A,Medium,41,7,269.3,High,True,35.47,22.76,58.23,45,1,4,2,6,1,1.294,13.23,110.41,1,1,0,0.865
ORD-04231,2025-04-07 00:12:05.905181,Evening,C,Urgent,27,9,200.6,Low,True,16.21,13.73,29.94,28,0,4,2,0,0,1.0693,1.94,54.16,1,0,0,0.6
ORD-04232,2025-04-07 02:49:22.672534,Night,E,Medium,46,9,152.1,Medium,True,26.37,25.8,52.17,45,0,4,2,0,0,1.1593,7.17,69.97,1,0,0,0.573
ORD-04233,2025-04-07 05:26:39.439887,Evening,B,High,35,9,161.7,Medium,True,25.98,19.16,45.14,38,1,4,2,0,0,1.1879,7.14,56.6,1,0,0,0.742
ORD-04234,2025-04-07 08:03:56.207241,Evening,B,Low,39,4,137.2,Low,True,33.32,16.91,50.23,55,1,4,2,0,0,0.9133,-4.77,53.51,0,0,0,0.854
ORD-04235,2025-04-07 10:41:12.974594,Evening,A,Urgent,16,2,160.0,High,True,24.26,11.88,36.14,28,1,4,2,0,0,1.2907,8.14,25.6,0,1,0,1.516
ORD-04236,2025-04-07 13:18:29.741948,Morning,A,High,44,10,172.5,Medium,False,20.25,31.55,51.8,38,1,4,2,0,0,1.3632,13.8,75.9,1,0,1,0.46
ORD-04237,2025-04-07 15:55:46.509301,Night,E,Urgent,32,7,133.8,Low,True,18.9,15.17,34.07,28,1,4,2,0,0,1.2168,6.07,42.82,1,0,0,0.591
ORD-04238,2025-04-07 18:33:03.276655,Night,E,Medium,5,4,94.8,Medium,True,12.01,9.52,21.53,45,0,4,2,0,0,0.4784,-23.47,4.74,0,0,0,2.402
ORD-04239,2025-04-07 21:10:20.044008,Morning,A,High,5,9,202.9,Medium,True,5.61,7.56,13.17,38,0,4,2,0,0,0.3466,-24.83,10.14,1,0,0,1.122
ORD-04240,2025-04-07 23:47:36.811362,Evening,E,Medium,45,4,188.9,Medium,True,40.28,20.73,61.01,45,1,4,2,0,0,1.3558,16.01,85.0,0,0,0,0.895
ORD-04241,2025-04-08 02:24:53.578715,Morning,A,Medium,14,8,93.3,Low,True,5.63,13.89,19.52,45,0,4,2,1,0,0.4338,-25.48,13.06,1,0,0,0.402
ORD-04242,2025-04-08 05:02:10.346069,Evening,C,High,24,10,156.8,Medium,True,18.67,13.0,31.67,38,1,4,2,1,0,0.8334,-6.33,37.63,1,0,0,0.778
ORD-04243,2025-04-08 07:39:27.113422,Night,D,Low,39,8,191.1,Low,False,19.35,27.25,46.6,55,0,4,2,1,0,0.8473,-8.4,74.53,1,0,1,0.496
ORD-04244,2025-04-08 10:16:43.880776,Night,B,Low,39,7,186.9,Medium,True,31.61,22.58,54.19,55,0,4,2,1,0,0.9853,-0.81,72.89,1,0,0,0.811
ORD-04245,2025-04-08 12:54:00.648129,Morning,C,High,2,2,122.2,Low,True,6.67,6.37,13.04,38,0,4,2,1,0,0.3432,-24.96,2.44,0,0,0,3.335
ORD-04246,2025-04-08 15:31:17.415483,Evening,C,Low,31,10,189.3,Medium,True,13.74,15.67,29.41,55,0,4,2,1,0,0.5347,-25.59,58.68,1,0,0,0.443
ORD-04247,2025-04-08 18:08:34.182836,Evening,A,High,46,5,150.6,High,True,38.04,19.62,57.66,38,1,4,2,1,0,1.5174,19.66,69.28,0,1,0,0.827
ORD-04248,2025-04-08 20:45:50.950190,Morning,E,Low,18,7,165.5,Low,True,15.53,13.51,29.04,55,0,4,2,1,0,0.528,-25.96,29.79,1,0,0,0.863
ORD-04249,2025-04-08 23:23:07.717543,Evening,A,Medium,28,7,113.2,Low,True,18.38,17.88,36.26,45,0,4,2,1,0,0.8058,-8.74,31.7,1,0,0,0.656
ORD-04250,2025-04-09 02:00:24.484896,Evening,A,Medium,14,3,30.0,Medium,False,13.09,14.94,28.03,45,0,4,2,2,0,0.6229,-16.97,4.2,0,0,1,0.935
ORD-04251,2025-04-09 04:37:41.252250,Night,E,Medium,37,7,118.9,Low,True,20.38,20.78,41.16,45,0,4,2,2,0,0.9147,-3.84,43.99,1,0,0,0.551
ORD-04252,2025-04-09 07:14:58.019603,Night,B,High,6,4,171.5,Low,True,15.12,16.09,31.21,38,0,4,2,2,0,0.8213,-6.79,10.29,0,0,0,2.52
ORD-04253,2025-04-09 09:52:14.786957,Morning,B,High,26,4,141.8,Medium,False,32.14,25.59,57.73,38,1,4,2,2,0,1.5192,19.73,36.87,0,0,1,1.236
ORD-04254,2025-04-09 12:29:31.554310,Morning,B,Medium,21,9,176.0,Medium,False,24.56,16.33,40.89,45,0,4,2,2,0,0.9087,-4.11,36.96,1,0,1,1.17
ORD-04255,2025-04-09 15:06:48.321664,Morning,A,Medium,33,8,194.2,Low,False,16.52,26.75,43.27,45,0,4,2,2,0,0.9616,-1.73,64.09,1,0,1,0.501
ORD-04256,2025-04-09 17:44:05.089017,Morning,B,High,25,5,136.8,Medium,True,30.83,6.16,36.99,38,0,4,2,2,0,0.9734,-1.01,34.2,0,0,0,1.233
ORD-04257,2025-04-09 20:21:21.856371,Evening,B,Low,50,1,132.8,Low,False,46.73,29.33,76.06,55,1,4,2,2,0,1.3829,21.06,66.4,0,0,1,0.935
ORD-04258,2025-04-09 22:58:38.623724,Night,C,Low,50,8,62.5,High,True,33.77,22.48,56.25,55,1,4,2,2,0,1.0227,1.25,31.25,1,1,0,0.675
ORD-04259,2025-04-10 01:35:55.391078,Evening,C,Medium,15,8,88.1,Medium,False,8.6,13.56,22.16,45,0,4,2,3,0,0.4924,-22.84,13.21,1,0,1,0.573
ORD-04260,2025-04-10 04:13:12.158431,Evening,E,High,2,2,96.4,Low,True,4.54,7.91,12.45,38,0,4,2,3,0,0.3276,-25.55,1.93,0,0,0,2.27
ORD-04261,2025-04-10 06:50:28.925785,Morning,E,Medium,25,8,172.3,Medium,True,18.02,18.3,36.32,45,0,4,2,3,0,0.8071,-8.68,43.08,1,0,0,0.721
ORD-04262,2025-04-10 09:27:45.693138,Morning,B,Low,30,4,137.2,Medium,True,31.06,21.22,52.28,55,1,4,2,3,0,0.9505,-2.72,41.16,0,0,0,1.035
ORD-04263,2025-04-10 12:05:02.460492,Night,E,Urgent,38,8,128.6,High,True,29.56,18.2,47.76,28,1,4,2,3,0,1.7057,19.76,48.87,1,1,0,0.778
ORD-04264,2025-04-10 14:42:19.227845,Evening,E,Urgent,27,9,124.1,Medium,True,19.22,16.08,35.3,28,1,4,2,3,0,1.2607,7.3,33.51,1,0,0,0.712
ORD-04265,2025-04-10 17:19:35.995199,Morning,E,High,30,8,118.8,Low,False,10.81,26.28,37.09,38,1,4,2,3,0,0.9761,-0.91,35.64,1,0,1,0.36
ORD-04266,2025-04-10 19:56:52.762552,Night,D,High,2,10,186.9,Medium,False,5.47,6.62,12.09,38,0,4,2,3,0,0.3182,-25.91,3.74,1,0,1,2.735
ORD-04267,2025-04-10 22:34:09.529905,Evening,A,Urgent,39,1,153.7,Medium,True,33.96,18.77,52.73,28,1,4,2,3,0,1.8832,24.73,59.94,0,0,0,0.871
ORD-04268,2025-04-11 01:11:26.297259,Morning,A,High,17,4,189.7,Medium,True,21.62,11.73,33.35,38,1,4,2,4,0,0.8776,-4.65,32.25,0,0,0,1.272
ORD-04269,2025-04-11 03:48:43.064612,Evening,E,High,20,1,62.3,Medium,True,23.17,19.64,42.81,38,1,4,2,4,0,1.1266,4.81,12.46,0,0,0,1.158
ORD-04270,2025-04-11 06:25:59.831966,Evening,C,Medium,22,2,171.3,High,True,30.86,12.42,43.28,45,0,4,2,4,0,0.9618,-1.72,37.69,0,1,0,1.403
ORD-04271,2025-04-11 09:03:16.599319,Morning,E,Medium,4,4,130.6,Low,True,6.43,2.6,9.03,45,0,4,2,4,0,0.2007,-35.97,5.22,0,0,0,1.608
ORD-04272,2025-04-11 11:40:33.366673,Night,D,High,25,1,138.7,High,True,26.18,13.37,39.55,38,1,4,2,4,0,1.0408,1.55,34.67,0,1,0,1.047
ORD-04273,2025-04-11 14:17:50.134026,Evening,A,High,20,4,204.1,Low,True,23.38,14.13,37.51,38,0,4,2,4,0,0.9871,-0.49,40.82,0,0,0,1.169
ORD-04274,2025-04-11 16:55:06.901380,Evening,B,Medium,12,2,134.4,Low,True,21.05,10.8,31.85,45,1,4,2,4,0,0.7078,-13.15,16.13,0,0,0,1.754
ORD-04275,2025-04-11 19:32:23.668733,Night,E,High,13,2,169.7,Low,True,11.97,8.41,20.38,38,0,4,2,4,0,0.5363,-17.62,22.06,0,0,0,0.921
ORD-04276,2025-04-11 22:09:40.436087,Evening,A,High,2,9,109.3,High,True,7.01,5.71,12.72,38,0,4,2,4,0,0.3347,-25.28,2.19,1,1,0,3.505
ORD-04277,2025-04-12 00:46:57.203440,Evening,D,Medium,45,8,151.4,Medium,True,20.9,23.56,44.46,45,0,4,2,5,1,0.988,-0.54,68.13,1,0,0,0.464
ORD-04278,2025-04-12 03:24:13.970794,Morning,E,High,15,5,86.4,Low,True,10.12,11.78,21.9,38,0,4,2,5,1,0.5763,-16.1,12.96,0,0,0,0.675
ORD-04279,2025-04-12 06:01:30.738147,Morning,A,Low,44,6,147.7,High,True,32.26,21.08,53.34,55,1,4,2,5,1,0.9698,-1.66,64.99,0,1,0,0.733
ORD-04280,2025-04-12 08:38:47.505501,Morning,B,High,42,3,165.4,Low,True,35.16,18.26,53.42,38,0,4,2,5,1,1.4058,15.42,69.47,0,0,0,0.837
ORD-04281,2025-04-12 11:16:04.272854,Morning,C,Urgent,23,5,194.3,Low,False,19.09,16.81,35.9,28,1,4,2,5,1,1.2821,7.9,44.69,0,0,1,0.83
ORD-04282,2025-04-12 13:53:21.040208,Evening,D,High,41,8,117.3,Low,True,22.43,21.73,44.16,38,1,4,2,5,1,1.1621,6.16,48.09,1,0,0,0.547
ORD-04283,2025-04-12 16:30:37.807561,Morning,C,High,11,6,128.8,Low,True,7.57,8.45,16.02,38,1,4,2,5,1,0.4216,-21.98,14.17,0,0,0,0.688
ORD-04284,2025-04-12 19:07:54.574914,Morning,A,High,10,8,124.2,Medium,True,11.03,8.08,19.11,38,0,4,2,5,1,0.5029,-18.89,12.42,1,0,0,1.103
ORD-04285,2025-04-12 21:45:11.342268,Evening,A,Medium,45,5,139.8,Low,True,29.06,21.48,50.54,45,1,4,2,5,1,1.1231,5.54,62.91,0,0,0,0.646
ORD-04286,2025-04-13 00:22:28.109621,Morning,B,High,33,4,111.4,Low,True,30.35,20.67,51.02,38,1,4,2,6,1,1.3426,13.02,36.76,0,0,0,0.92
ORD-04287,2025-04-13 02:59:44.876975,Evening,B,Medium,35,9,63.7,Low,False,23.13,27.22,50.35,45,1,4,2,6,1,1.1189,5.35,22.3,1,0,1,0.661
ORD-04288,2025-04-13 05:37:01.644328,Evening,A,Medium,47,10,108.3,Low,False,19.2,36.16,55.36,45,1,4,2,6,1,1.2302,10.36,50.9,1,0,1,0.409
ORD-04289,2025-04-13 08:14:18.411682,Morning,D,Medium,1,3,148.0,Medium,True,12.48,4.94,17.42,45,0,4,2,6,1,0.3871,-27.58,1.48,0,0,0,12.48
ORD-04290,2025-04-13 10:51:35.179035,Morning,A,Medium,9,5,144.1,Medium,True,8.7,13.12,21.82,45,0,4,2,6,1,0.4849,-23.18,12.97,0,0,0,0.967
ORD-04291,2025-04-13 13:28:51.946389,Evening,D,Medium,49,8,172.1,Low,True,23.93,23.14,47.07,45,0,4,2,6,1,1.046,2.07,84.33,1,0,0,0.488
ORD-04292,2025-04-13 16:06:08.713742,Morning,E,Medium,7,3,183.7,Low,False,16.86,12.8,29.66,45,0,4,2,6,1,0.6591,-15.34,12.86,0,0,1,2.409
ORD-04293,2025-04-13 18:43:25.481096,Evening,C,Medium,23,8,132.0,Medium,False,13.52,17.24,30.76,45,0,4,2,6,1,0.6836,-14.24,30.36,1,0,1,0.588
ORD-04294,2025-04-13 21:20:42.248449,Evening,C,Medium,2,9,86.6,Medium,False,3.0,5.34,8.34,45,0,4,2,6,1,0.1853,-36.66,1.73,1,0,1,1.5
ORD-04295,2025-04-13 23:57:59.015803,Evening,A,Medium,17,3,166.1,Medium,True,16.24,14.92,31.16,45,0,4,2,6,1,0.6924,-13.84,28.24,0,0,0,0.955
ORD-04296,2025-04-14 02:35:15.783156,Evening,C,Low,9,2,149.6,Medium,False,13.26,15.24,28.5,55,0,4,2,0,0,0.5182,-26.5,13.46,0,0,1,1.473
ORD-04297,2025-04-14 05:12:32.550510,Night,B,Urgent,13,10,139.7,High,True,15.87,8.43,24.3,28,0,4,2,0,0,0.8679,-3.7,18.16,1,1,0,1.221
ORD-04298,2025-04-14 07:49:49.317863,Morning,A,Low,41,10,198.8,Medium,True,18.96,21.03,39.99,55,0,4,2,0,0,0.7271,-15.01,81.51,1,0,0,0.462
ORD-04299,2025-04-14 10:27:06.085217,Night,C,High,14,9,168.0,Low,True,9.81,17.54,27.35,38,1,4,2,0,0,0.7197,-10.65,23.52,1,0,0,0.701
ORD-04300,2025-04-14 13:04:22.852570,Night,A,Medium,41,7,154.9,High,True,29.76,19.56,49.32,45,1,4,2,0,0,1.096,4.32,63.51,1,1,0,0.726
ORD-04301,2025-04-14 15:41:39.619923,Evening,B,High,45,1,156.6,Medium,True,55.16,21.99,77.15,38,1,4,2,0,0,2.0303,39.15,70.47,0,0,0,1.226
ORD-04302,2025-04-14 18:18:56.387277,Morning,C,High,28,10,184.0,Medium,True,15.94,17.44,33.38,38,0,4,2,0,0,0.8784,-4.62,51.52,1,0,0,0.569
ORD-04303,2025-04-14 20:56:13.154630,Morning,C,Urgent,27,2,122.4,Medium,True,24.54,12.57,37.11,28,0,4,2,0,0,1.3254,9.11,33.05,0,0,0,0.909
ORD-04304,2025-04-14 23:33:29.921984,Night,A,High,17,2,114.8,Low,True,17.11,13.48,30.59,38,1,4,2,0,0,0.805,-7.41,19.52,0,0,0,1.006
ORD-04305,2025-04-15 02:10:46.689337,Morning,A,High,34,8,140.6,High,True,27.76,19.92,47.68,38,1,4,2,1,0,1.2547,9.68,47.8,1,1,0,0.816
ORD-04306,2025-04-15 04:48:03.456691,Night,B,Low,41,4,102.9,Low,True,30.59,18.01,48.6,55,1,4,2,1,0,0.8836,-6.4,42.19,0,0,0,0.746
ORD-04307,2025-04-15 07:25:20.224044,Evening,C,Medium,44,9,148.2,Low,True,20.27,25.78,46.05,45,0,4,2,1,0,1.0233,1.05,65.21,1,0,0,0.461
ORD-04308,2025-04-15 10:02:36.991398,Evening,C,Medium,10,9,153.9,Low,True,4.41,9.66,14.07,45,0,4,2,1,0,0.3127,-30.93,15.39,1,0,0,0.441
ORD-04309,2025-04-15 12:39:53.758751,Evening,A,Urgent,35,9,147.2,Medium,True,14.21,17.48,31.69,28,0,4,2,1,0,1.1318,3.69,51.52,1,0,0,0.406
ORD-04310,2025-04-15 15:17:10.526105,Morning,C,High,7,9,135.5,Low,False,8.99,8.99,17.98,38,0,4,2,1,0,0.4732,-20.02,9.48,1,0,1,1.284
ORD-04311,2025-04-15 17:54:27.293458,Evening,E,Medium,25,6,216.1,Low,True,25.52,13.99,39.51,45,0,4,2,1,0,0.878,-5.49,54.02,0,0,0,1.021
ORD-04312,2025-04-15 20:31:44.060812,Night,C,High,5,9,187.6,High,False,9.65,4.99,14.64,38,0,4,2,1,0,0.3853,-23.36,9.38,1,1,1,1.93
ORD-04313,2025-04-15 23:09:00.828165,Morning,C,Medium,28,10,146.1,Low,False,17.24,21.84,39.08,45,0,4,2,1,0,0.8684,-5.92,40.91,1,0,1,0.616
ORD-04314,2025-04-16 01:46:17.595519,Night,C,High,43,3,153.7,Low,False,29.63,28.37,58.0,38,1,4,2,2,0,1.5263,20.0,66.09,0,0,1,0.689
ORD-04315,2025-04-16 04:23:34.362872,Night,E,High,41,5,205.1,Medium,True,34.6,19.16,53.76,38,1,4,2,2,0,1.4147,15.76,84.09,0,0,0,0.844
ORD-04316,2025-04-16 07:00:51.130226,Morning,E,Medium,36,7,126.6,Low,True,24.65,18.26,42.91,45,0,4,2,2,0,0.9536,-2.09,45.58,1,0,0,0.685
ORD-04317,2025-04-16 09:38:07.897579,Evening,A,High,29,9,111.4,Low,True,10.48,14.66,25.14,38,0,4,2,2,0,0.6616,-12.86,32.31,1,0,0,0.361
ORD-04318,2025-04-16 12:15:24.664932,Morning,A,Medium,32,4,159.1,Low,False,24.92,23.13,48.05,45,1,4,2,2,0,1.0678,3.05,50.91,0,0,1,0.779
ORD-04319,2025-04-16 14:52:41.432286,Evening,A,High,5,3,166.6,Low,True,9.2,9.43,18.63,38,0,4,2,2,0,0.4903,-19.37,8.33,0,0,0,1.84
ORD-04320,2025-04-16 17:29:58.199639,Night,D,High,37,4,169.5,Low,True,22.48,20.24,42.72,38,1,4,2,2,0,1.1242,4.72,62.72,0,0,0,0.608
ORD-04321,2025-04-16 20:07:14.966993,Night,A,Medium,35,8,183.1,Medium,True,20.47,19.1,39.57,45,1,4,2,2,0,0.8793,-5.43,64.08,1,0,0,0.585
ORD-04322,2025-04-16 22:44:31.734346,Night,E,Medium,8,6,120.7,Low,True,3.19,4.38,7.57,45,0,4,2,2,0,0.1682,-37.43,9.66,0,0,0,0.399
ORD-04323,2025-04-17 01:21:48.501700,Morning,A,Low,32,3,93.7,Medium,True,28.21,15.02,43.23,55,1,4,2,3,0,0.786,-11.77,29.98,0,0,0,0.882
